# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Wed Jun 22 00:02:21 CEST 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: HST/WFC3 wide filters (UVIS+IR) - updated filters and zeropoints, 2021
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F218Wmag  F225Wmag  F275Wmag  F336Wmag  F390Wmag  F438Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag  F105Wmag  F110Wmag  F125Wmag  F140Wmag  F160Wmag
0.00015547 -2.00000 10.07918 0.7970198989 2.4176778793    0.794  1.275  3.7295  2.934    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.96e-12      0.00 7.579e-01 2.420e-01 2.779e-05 7.616e-06 6.912e-05 -1.000 1.616e-04 1.584 4.612 4.097 3.162 2.171 2.445 2.447 2.152 1.865 1.600 1.439 1.015 0.957 0.648 0.531 0.384 0.207 0.039
0.00015547 -2.00000 10.07918 0.7972885370 2.4177725315    0.794  1.324  3.7280  2.879    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-11      0.00 7.569e-01 2.430e-01 2.779e-05 7.634e-06 6.921e-05 -1.000 1.638e-04 1.461 4.544 4.020 3.071 2.066 2.334 2.332 2.034 1.745 1.479 1.318 0.891 0.832 0.521 0.403 0.255 0.077 -0.093
0.00015547 -2.00000 10.07918 0.7975298762 2.4178576469    0.795  1.372  3.7266  2.825    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-11      0.00 7.560e-01 2.438e-01 2.777e-05 7.655e-06 6.928e-05 -1.000 1.633e-04 1.341 4.478 3.945 2.982 1.964 2.225 2.220 1.920 1.628 1.360 1.199 0.769 0.710 0.396 0.277 0.129 -0.051 -0.222
0.00015547 -2.00000 10.07918 0.7977485657 2.4179346561    0.795  1.419  3.7250  2.771    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-11      0.00 7.553e-01 2.445e-01 2.775e-05 7.681e-06 6.934e-05 -1.000 1.621e-04 1.222 4.415 3.873 2.896 1.864 2.117 2.109 1.807 1.513 1.244 1.081 0.649 0.590 0.272 0.153 0.003 -0.177 -0.349
0.00015547 -2.00000 10.07918 0.7979442477 2.4180035591    0.795  1.466  3.7236  2.719    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-11      0.00 7.547e-01 2.451e-01 2.771e-05 7.708e-06 6.938e-05 -1.000 1.628e-04 1.106 4.351 3.801 2.810 1.764 2.012 2.001 1.696 1.401 1.129 0.966 0.532 0.471 0.151 0.031 -0.119 -0.301 -0.475
0.00015547 -2.00000 10.07918 0.7981293797 2.4180686474    0.795  1.514  3.7220  2.664    3  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -2.12e-11      0.00 7.542e-01 2.456e-01 2.768e-05 7.739e-06 6.941e-05 -1.000 1.636e-04 0.985 4.286 3.726 2.720 1.661 1.903 1.889 1.581 1.284 1.011 0.847 0.410 0.349 0.026 -0.095 -0.246 -0.430 -0.605
0.00015547 -2.00000 10.07918 0.7982938290 2.4181263447    0.795  1.561  3.7204  2.611    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-11      0.00 7.539e-01 2.460e-01 2.764e-05 7.768e-06 6.944e-05 -1.000 1.637e-04 0.868 4.225 3.655 2.635 1.562 1.797 1.781 1.471 1.171 0.896 0.731 0.291 0.230 -0.095 -0.217 -0.370 -0.555 -0.731
0.00015547 -2.00000 10.07918 0.7984399796 2.4181778431    0.795  1.606  3.7189  2.559    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -2.96e-11      0.00 7.536e-01 2.462e-01 2.762e-05 7.790e-06 6.945e-05 -1.000 1.636e-04 0.754 4.170 3.590 2.554 1.466 1.696 1.676 1.363 1.061 0.785 0.619 0.177 0.115 -0.214 -0.337 -0.490 -0.676 -0.855
0.00015547 -2.00000 10.07918 0.7985723615 2.4182243347    0.794  1.651  3.7174  2.508    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-11      0.00 7.535e-01 2.463e-01 2.760e-05 7.803e-06 6.946e-05 -1.000 1.627e-04 0.642 4.116 3.526 2.475 1.373 1.596 1.574 1.258 0.953 0.675 0.508 0.064 0.001 -0.330 -0.454 -0.608 -0.796 -0.976
0.00015547 -2.00000 10.07918 0.7986964583 2.4182677269    0.794  1.697  3.7157  2.456    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-11      0.00 7.534e-01 2.464e-01 2.759e-05 7.811e-06 6.947e-05 -1.000 1.636e-04 0.528 4.080 3.477 2.405 1.283 1.496 1.470 1.150 0.843 0.563 0.395 -0.053 -0.115 -0.450 -0.575 -0.730 -0.919 -1.100
0.00015547 -2.00000 10.07918 0.7988060713 2.4183063507    0.794  1.741  3.7141  2.405    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.82e-11      0.00 7.534e-01 2.464e-01 2.759e-05 7.815e-06 6.947e-05 -1.000 1.637e-04 0.417 4.048 3.433 2.340 1.198 1.401 1.370 1.047 0.737 0.455 0.286 -0.165 -0.228 -0.566 -0.691 -0.847 -1.038 -1.220
0.00015547 -2.00000 10.07918 0.7989073396 2.4183418751    0.794  1.785  3.7126  2.355    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -5.66e-11      0.00 7.534e-01 2.465e-01 2.759e-05 7.816e-06 6.948e-05 -1.000 1.637e-04 0.307 4.014 3.387 2.274 1.111 1.305 1.270 0.943 0.630 0.346 0.176 -0.277 -0.341 -0.682 -0.808 -0.965 -1.157 -1.341
0.00015547 -2.00000 10.07918 0.7990002632 2.4183745384    0.794  1.829  3.7109  2.304    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.64e-11      0.00 7.534e-01 2.465e-01 2.759e-05 7.816e-06 6.948e-05 -1.000 1.637e-04 0.197 3.985 3.345 2.210 1.026 1.211 1.171 0.840 0.525 0.239 0.067 -0.389 -0.453 -0.797 -0.924 -1.082 -1.276 -1.461
0.00015547 -2.00000 10.07918 0.7990828753 2.4184033871    0.794  1.872  3.7093  2.255    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -5.75e-11      0.00 7.534e-01 2.465e-01 2.759e-05 7.816e-06 6.948e-05 -1.000 1.636e-04 0.091 3.960 3.307 2.150 0.946 1.121 1.077 0.742 0.423 0.135 -0.037 -0.496 -0.561 -0.908 -1.036 -1.195 -1.390 -1.577
0.00015547 -2.00000 10.07918 0.7991592288 2.4184300900    0.793  1.914  3.7078  2.207    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -5.83e-11      0.00 7.534e-01 2.465e-01 2.759e-05 7.817e-06 6.948e-05 -1.000 1.636e-04 -0.015 3.938 3.272 2.092 0.866 1.032 0.983 0.644 0.323 0.033 -0.141 -0.603 -0.669 -1.018 -1.147 -1.307 -1.504 -1.692
0.00015547 -2.00000 10.07918 0.7992325425 2.4184558392    0.793  1.958  3.7061  2.156    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.86e-11      0.00 7.534e-01 2.465e-01 2.759e-05 7.817e-06 6.948e-05 -1.000 1.637e-04 -0.124 3.918 3.237 2.033 0.785 0.941 0.887 0.544 0.219 -0.073 -0.248 -0.714 -0.780 -1.133 -1.263 -1.424 -1.622 -1.812
0.00015547 -2.00000 10.07918 0.7992953062 2.4184777737    0.793  1.998  3.7045  2.109    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -8.22e-11      0.00 7.534e-01 2.465e-01 2.759e-05 7.817e-06 6.948e-05 -1.000 1.636e-04 -0.225 3.902 3.207 1.980 0.710 0.857 0.798 0.451 0.123 -0.172 -0.348 -0.816 -0.883 -1.239 -1.370 -1.532 -1.731 -1.923
0.00015547 -2.00000 10.07918 0.7993533611 2.4184982777    0.792  2.038  3.7029  2.063    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -9.82e-11      0.00 7.533e-01 2.465e-01 2.759e-05 7.818e-06 6.948e-05 -1.000 1.636e-04 -0.325 3.885 3.176 1.926 0.635 0.773 0.710 0.359 0.028 -0.269 -0.446 -0.917 -0.985 -1.344 -1.476 -1.639 -1.840 -2.033
0.00015547 -2.00000 10.07918 0.7994087934 2.4185175896    0.792  2.079  3.7013  2.015    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.818e-06 6.948e-05 -1.000 1.636e-04 -0.428 3.868 3.145 1.872 0.559 0.688 0.620 0.265 -0.070 -0.369 -0.547 -1.021 -1.089 -1.452 -1.584 -1.748 -1.951 -2.146
0.00015547 -2.00000 10.07918 0.7994572520 2.4185345173    0.792  2.117  3.6997  1.970    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.818e-06 6.948e-05 -1.000 1.637e-04 -0.523 3.870 3.132 1.832 0.494 0.612 0.539 0.179 -0.159 -0.461 -0.640 -1.118 -1.186 -1.552 -1.686 -1.851 -2.055 -2.251
0.00015547 -2.00000 10.07918 0.7995026112 2.4185504913    0.791  2.155  3.6982  1.926    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.818e-06 6.949e-05 -1.000 1.636e-04 -0.617 3.874 3.122 1.796 0.433 0.538 0.459 0.094 -0.247 -0.551 -0.732 -1.213 -1.282 -1.650 -1.785 -1.951 -2.156 -2.354
0.00015547 -2.00000 10.07918 0.7995497584 2.4185669422    0.791  2.189  3.6968  1.886    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.636e-04 -0.704 3.877 3.113 1.763 0.375 0.468 0.384 0.015 -0.329 -0.635 -0.817 -1.301 -1.370 -1.742 -1.877 -2.044 -2.250 -2.449
0.00015547 -2.00000 10.07918 0.7996020913 2.4185853004    0.790  2.219  3.6956  1.851    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.637e-04 -0.778 3.880 3.105 1.734 0.326 0.410 0.321 -0.052 -0.399 -0.707 -0.890 -1.376 -1.446 -1.820 -1.956 -2.123 -2.331 -2.531
0.00015547 -2.00000 10.07918 0.7996307611 2.4185953140    0.790  2.211  3.6962  1.861    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.636e-04 -0.758 3.866 3.096 1.734 0.335 0.422 0.335 -0.036 -0.382 -0.688 -0.871 -1.355 -1.425 -1.798 -1.934 -2.101 -2.308 -2.508
0.00015547 -2.00000 10.07918 0.7996371984 2.4185976982    0.790  2.218  3.6959  1.853    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.24e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.636e-04 -0.775 3.869 3.096 1.729 0.325 0.409 0.321 -0.051 -0.398 -0.705 -0.888 -1.373 -1.443 -1.816 -1.952 -2.119 -2.327 -2.527
0.00015547 -2.00000 10.07918 0.7996729612 2.4186100960    0.789  2.259  3.6941  1.804    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.636e-04 -0.878 3.882 3.093 1.695 0.260 0.330 0.235 -0.143 -0.494 -0.803 -0.988 -1.477 -1.548 -1.925 -2.062 -2.230 -2.439 -2.641
0.00015547 -2.00000 10.07918 0.7997089624 2.4186227322    0.788  2.303  3.6923  1.753    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -3.16e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.636e-04 -0.988 3.887 3.082 1.653 0.187 0.244 0.142 -0.241 -0.596 -0.909 -1.095 -1.588 -1.659 -2.040 -2.178 -2.347 -2.558 -2.762
0.00015547 -2.00000 10.07918 0.7997395992 2.4186334610    0.788  2.343  3.6904  1.705    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.819e-06 6.949e-05 -1.000 1.636e-04 -1.087 3.905 3.084 1.624 0.126 0.169 0.061 -0.329 -0.688 -1.004 -1.192 -1.688 -1.760 -2.145 -2.284 -2.454 -2.667 -2.872
0.00015547 -2.00000 10.07918 0.7997697592 2.4186439514    0.787  2.384  3.6885  1.656    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.42e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.191 3.924 3.089 1.595 0.065 0.092 -0.024 -0.420 -0.784 -1.103 -1.292 -1.793 -1.866 -2.254 -2.395 -2.566 -2.781 -2.988
0.00015547 -2.00000 10.07918 0.7997978330 2.4186537266    0.786  2.426  3.6868  1.607    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -5.23e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.295 3.939 3.091 1.565 0.002 0.014 -0.109 -0.512 -0.881 -1.203 -1.393 -1.898 -1.971 -2.364 -2.505 -2.678 -2.894 -3.104
0.00015547 -2.00000 10.07918 0.7998224497 2.4186625481    0.786  2.465  3.6848  1.559    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.14e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.393 3.946 3.097 1.559 -0.041 -0.049 -0.183 -0.595 -0.970 -1.296 -1.488 -1.997 -2.071 -2.467 -2.610 -2.784 -3.003 -3.214
0.00015547 -2.00000 10.07918 0.7998468280 2.4186708927    0.785  2.507  3.6829  1.510    3  0.000  0.530     6.52     5.22     3.72     2.87     2.32  3 -7.25e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.497 3.927 3.091 1.566 -0.077 -0.111 -0.260 -0.684 -1.066 -1.396 -1.591 -2.103 -2.178 -2.579 -2.723 -2.898 -3.119 -3.332
0.00015547 -2.00000 10.07918 0.7998684645 2.4186785221    0.784  2.546  3.6811  1.462    3  0.000  0.530     7.21     5.69     4.03     3.12     2.52  3  -8.5e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.596 3.918 3.099 1.584 -0.103 -0.165 -0.330 -0.766 -1.156 -1.491 -1.688 -2.205 -2.281 -2.685 -2.830 -3.006 -3.229 -3.445
0.00015547 -2.00000 10.07918 0.7998886704 2.4186856747    0.783  2.586  3.6792  1.414    3  0.000  0.530     7.98     6.20     4.38     3.39     2.74  3 -9.96e-10      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.695 3.915 3.117 1.612 -0.121 -0.214 -0.395 -0.845 -1.245 -1.584 -1.784 -2.306 -2.383 -2.791 -2.937 -3.115 -3.340 -3.557
0.00015547 -2.00000 10.07918 0.7999078631 2.4186923504    0.782  2.626  3.6773  1.366    3  0.000  0.530     8.83     6.76     4.76     3.69     2.99  3 -1.17e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.795 3.912 3.139 1.643 -0.137 -0.261 -0.460 -0.925 -1.334 -1.679 -1.882 -2.409 -2.486 -2.898 -3.046 -3.225 -3.452 -3.671
0.00015547 -2.00000 10.07918 0.7999285460 2.4186995029    0.780  2.673  3.6749  1.309    3  0.000  0.530     9.96     7.49     5.24     4.07     3.30  3 -1.41e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -1.911 3.922 3.183 1.699 -0.140 -0.305 -0.528 -1.013 -1.434 -1.787 -1.994 -2.528 -2.607 -3.024 -3.173 -3.353 -3.583 -3.805
0.00015547 -2.00000 10.07918 0.7999452353 2.4187054634    0.779  2.713  3.6729  1.260    3  0.000  0.530    11.04     8.18     5.70     4.44     3.59  3 -1.65e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -2.012 3.929 3.220 1.744 -0.142 -0.342 -0.586 -1.089 -1.521 -1.881 -2.091 -2.632 -2.711 -3.132 -3.283 -3.464 -3.696 -3.920
0.00015547 -2.00000 10.07918 0.7999623418 2.4187114239    0.777  2.758  3.6705  1.205    3  0.000  0.530    12.41     9.04     6.27     4.89     3.96  2 -1.97e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.820e-06 6.949e-05 -1.000 1.636e-04 -2.124 3.954 3.284 1.816 -0.127 -0.370 -0.641 -1.168 -1.615 -1.984 -2.198 -2.747 -2.827 -3.254 -3.406 -3.589 -3.823 -4.049
0.00015547 -2.00000 10.07918 0.7999765277 2.4187164307    0.776  2.797  3.6686  1.157    3  0.000  0.530    13.73     9.85     6.81     5.31     4.30  2 -2.31e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.637e-04 -2.223 3.967 3.331 1.871 -0.119 -0.399 -0.693 -1.239 -1.698 -2.075 -2.293 -2.848 -2.929 -3.361 -3.514 -3.698 -3.935 -4.163
0.00015547 -2.00000 10.07918 0.7999909520 2.4187214375    0.774  2.840  3.6661  1.102    3  0.000  0.530    15.40    10.86     7.48     5.84     4.73  2 -2.74e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.637e-04 -2.331 4.005 3.419 1.971 -0.079 -0.409 -0.734 -1.307 -1.784 -2.171 -2.394 -2.958 -3.040 -3.478 -3.633 -3.819 -4.059 -4.289
0.00015547 -2.00000 10.07918 0.8000000119 2.4187245369    0.772  2.869  3.6647  1.067    3  0.000  0.530    16.60    11.58     7.94     6.21     5.03  2 -3.07e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.636e-04 -2.404 4.019 3.462 2.022 -0.062 -0.422 -0.765 -1.356 -1.842 -2.236 -2.462 -3.032 -3.115 -3.556 -3.712 -3.899 -4.140 -4.372
0.00015547 -2.00000 10.07918 0.8000029922 2.4187254906    0.772  2.879  3.6642  1.055    3  0.000  0.530    17.01    11.82     8.10     6.34     5.14  2 -3.18e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.636e-04 -2.427 4.024 3.477 2.039 -0.056 -0.425 -0.775 -1.371 -1.861 -2.257 -2.485 -3.056 -3.139 -3.582 -3.738 -3.925 -4.167 -4.400
0.00015547 -2.00000 10.07918 0.8000156283 2.4187300205    0.770  2.922  3.6617  1.001    3  0.000  0.530    19.07    13.03     8.89     6.97     5.65  2 -3.74e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.636e-04 -2.535 4.069 3.574 2.152 0.001 -0.422 -0.806 -1.434 -1.943 -2.351 -2.584 -3.166 -3.251 -3.700 -3.857 -4.046 -4.291 -4.526
0.00015547 -2.00000 10.07918 0.8000283837 2.4187345505    0.767  2.969  3.6593  0.943    3  0.000  0.530    21.56    14.46     9.82     7.71     6.25  2 -4.46e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.636e-04 -2.652 4.103 3.661 2.269 0.063 -0.412 -0.833 -1.498 -2.029 -2.452 -2.692 -3.285 -3.372 -3.828 -3.987 -4.178 -4.425 -4.662
0.00015547 -2.00000 10.07918 0.8000388145 2.4187381268    0.764  3.010  3.6568  0.890    3  0.000  0.530    24.08    15.89    10.75     8.45     6.85  1 -5.23e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.636e-04 -2.755 4.152 3.749 2.374 0.118 -0.402 -0.852 -1.549 -2.100 -2.536 -2.781 -3.387 -3.475 -3.938 -4.100 -4.292 -4.542 -4.782
0.00015547 -2.00000 10.07918 0.8000476956 2.4187412262    0.762  3.047  3.6548  0.844    3  0.000  0.530    26.56    17.27    11.64     9.16     7.43  1 -6.02e-09      0.00 7.533e-01 2.465e-01 2.759e-05 7.821e-06 6.949e-05 -1.000 1.636e-04 -2.848 4.188 3.803 2.421 0.128 -0.420 -0.887 -1.605 -2.169 -2.614 -2.863 -3.478 -3.568 -4.037 -4.200 -4.394 -4.646 -4.888
0.00015547 -2.00000 10.07918 0.8000569344 2.4187445641    0.759  3.088  3.6523  0.792    3  0.000  0.530    29.65    18.96    12.72    10.03     8.13  1 -7.03e-09      0.00 7.533e-01 2.466e-01 2.759e-05 7.822e-06 6.949e-05 -1.000 1.637e-04 -2.949 4.239 3.875 2.488 0.149 -0.430 -0.919 -1.662 -2.241 -2.697 -2.952 -3.577 -3.668 -4.145 -4.310 -4.506 -4.760 -5.005
0.00015547 -2.00000 10.07918 0.8000663519 2.4187476635    0.755  3.132  3.6498  0.735    3  0.000  0.530    33.40    20.97    14.01    11.06     8.97  1 -8.32e-09      0.00 7.533e-01 2.466e-01 2.759e-05 7.822e-06 6.949e-05 -1.000 1.636e-04 -3.060 4.286 3.945 2.553 0.168 -0.446 -0.957 -1.726 -2.321 -2.789 -3.049 -3.686 -3.779 -4.263 -4.430 -4.627 -4.885 -5.131
0.00015547 -2.00000 10.07918 0.8000742793 2.4187505245    0.751  3.172  3.6473  0.683    3  0.000  0.530    37.26    23.01    15.30    12.10     9.82  1 -9.71e-09      0.00 7.533e-01 2.466e-01 2.759e-05 7.822e-06 6.949e-05 -1.000 1.636e-04 -3.160 4.325 4.009 2.626 0.193 -0.454 -0.986 -1.779 -2.390 -2.869 -3.133 -3.781 -3.876 -4.368 -4.537 -4.736 -4.997 -5.246
0.00015547 -2.00000 10.07918 0.8000822067 2.4187533855    0.747  3.214  3.6449  0.629    3  0.000  0.530    41.76    25.34    16.78    13.29    10.79  1 -1.14e-08      0.00 7.533e-01 2.466e-01 2.759e-05 7.822e-06 6.949e-05 -1.000 1.636e-04 -3.265 4.356 4.062 2.693 0.216 -0.466 -1.018 -1.837 -2.463 -2.953 -3.223 -3.883 -3.979 -4.479 -4.650 -4.851 -5.114 -5.366
0.00015547 -2.00000 10.07918 0.8000895977 2.4187557697    0.742  3.253  3.6424  0.577    3  0.000  0.530    46.59    27.80    18.32    14.54    11.80  1 -1.33e-08      0.00 7.533e-01 2.466e-01 2.759e-05 7.822e-06 6.949e-05 -1.000 1.636e-04 -3.364 4.390 4.116 2.768 0.246 -0.469 -1.041 -1.887 -2.529 -3.031 -3.305 -3.977 -4.075 -4.583 -4.756 -4.959 -5.225 -5.480
0.00015547 -2.00000 10.07918 0.8000916839 2.4187567234    0.741  3.263  3.6419  0.564    3  0.000  0.530    47.85    28.43    18.72    14.86    12.06  1 -1.39e-08      0.00 7.533e-01 2.466e-01 2.759e-05 7.822e-06 6.949e-05 -1.000 1.637e-04 -3.388 4.396 4.127 2.785 0.253 -0.470 -1.047 -1.899 -2.546 -3.050 -3.326 -4.001 -4.099 -4.609 -4.782 -4.986 -5.252 -5.507
0.00015547 -2.00000 10.07918 0.8000916839 2.4187567234    0.741  1.672  3.9019  3.195    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.589 1.304 1.223 1.083 0.920 0.698 0.668 0.627 0.580 0.531 0.498 0.407 0.391 0.309 0.287 0.255 0.226 0.199
0.00015547 -2.00000 10.07918 0.8000925183 2.4187569618    0.741  1.682  3.8959  3.161    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.564 1.320 1.233 1.080 0.902 0.683 0.654 0.606 0.552 0.497 0.460 0.359 0.342 0.254 0.230 0.194 0.161 0.130
0.00015547 -2.00000 10.07918 0.8001459241 2.4187755585    0.741  1.697  3.8891  3.119    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.527 1.330 1.235 1.068 0.871 0.659 0.630 0.575 0.513 0.451 0.409 0.297 0.279 0.185 0.157 0.116 0.079 0.044
0.00015547 -2.00000 10.07918 0.8001978397 2.4187936783    0.741  1.697  3.8898  3.122    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.527 1.325 1.231 1.066 0.871 0.656 0.627 0.573 0.512 0.451 0.409 0.299 0.281 0.187 0.160 0.120 0.083 0.049
0.00015547 -2.00000 10.07918 0.8002498746 2.4188117981    0.741  1.697  3.8906  3.125    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.527 1.320 1.227 1.063 0.870 0.654 0.625 0.572 0.512 0.452 0.411 0.302 0.284 0.191 0.164 0.125 0.088 0.055
0.00015547 -2.00000 10.07918 0.8003025651 2.4188303947    0.741  1.697  3.8914  3.128    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.527 1.315 1.223 1.061 0.870 0.653 0.624 0.571 0.513 0.453 0.413 0.305 0.287 0.195 0.168 0.130 0.094 0.061
0.00015547 -2.00000 10.07918 0.8003565669 2.4188492298    0.741  1.697  3.8921  3.131    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.549e-01 2.450e-01 2.759e-05 7.739e-06 6.924e-05 -1.000 1.637e-04 0.527 1.311 1.219 1.059 0.870 0.652 0.622 0.571 0.513 0.454 0.414 0.308 0.290 0.199 0.172 0.134 0.099 0.066
